 VARIABLES = "X", "Y", "U", "V", "T"
 ZONE I= 21, J= 21, F=POINT 
   1.600E+01    4.000E+00   -2.755E+01   -1.524E+01   -2.960E-01
   1.700E+01    4.000E+00   -2.134E+01   -2.305E+01   -3.181E-01
   1.800E+01    4.000E+00   -1.328E+01   -2.910E+01   -3.545E-01
   1.900E+01    4.000E+00   -4.891E+00   -2.896E+01   -4.062E-01
   2.000E+01    4.000E+00    0.000E+00   -1.604E+01   -4.687E-01
   2.100E+01    4.000E+00    0.000E+00    1.604E+01   -5.313E-01
   0.000E+00    5.000E+00    0.000E+00   -4.052E+01    6.574E-01
   1.000E+00    5.000E+00   -4.956E+00    4.052E+01    3.426E-01
   2.000E+00    5.000E+00   -1.279E+01    4.076E+01    7.522E-02
   3.000E+00    5.000E+00   -1.926E+01    2.442E+01   -9.090E-02
   4.000E+00    5.000E+00   -2.359E+01    1.198E+01   -1.740E-01
   5.000E+00    5.000E+00   -2.625E+01    5.597E+00   -2.113E-01
   6.000E+00    5.000E+00   -2.781E+01    3.232E+00   -2.277E-01
   7.000E+00    5.000E+00   -2.876E+01    2.951E+00   -2.354E-01
   8.000E+00    5.000E+00   -2.936E+01    3.566E+00   -2.390E-01
   9.000E+00    5.000E+00   -2.977E+01    4.398E+00   -2.404E-01
   1.000E+01    5.000E+00   -3.005E+01    4.999E+00   -2.398E-01
   1.100E+01    5.000E+00   -3.022E+01    4.981E+00   -2.374E-01
   1.200E+01    5.000E+00   -3.026E+01    3.933E+00   -2.336E-01
   1.300E+01    5.000E+00   -3.004E+01    1.413E+00   -2.294E-01
   1.400E+01    5.000E+00   -2.936E+01   -2.991E+00   -2.265E-01
   1.500E+01    5.000E+00   -2.785E+01   -9.520E+00   -2.283E-01
   1.600E+01    5.000E+00   -2.496E+01   -1.813E+01   -2.394E-01
   1.700E+01    5.000E+00   -2.010E+01   -2.791E+01   -2.652E-01
   1.800E+01    5.000E+00   -1.309E+01   -3.611E+01   -3.106E-01
   1.900E+01    5.000E+00   -5.080E+00   -3.696E+01   -3.773E-01
   2.000E+01    5.000E+00    0.000E+00   -2.112E+01   -4.591E-01
   2.100E+01    5.000E+00    0.000E+00    2.112E+01   -5.409E-01
   0.000E+00    6.000E+00    0.000E+00   -4.381E+01    6.483E-01
   1.000E+00    6.000E+00   -3.287E+00    4.381E+01    3.517E-01
   2.000E+00    6.000E+00   -9.819E+00    4.729E+01    9.496E-02
   3.000E+00    6.000E+00   -1.567E+01    3.027E+01   -6.725E-02
   4.000E+00    6.000E+00   -1.969E+01    1.600E+01   -1.483E-01
   5.000E+00    6.000E+00   -2.206E+01    7.967E+00   -1.833E-01
   6.000E+00    6.000E+00   -2.328E+01    4.454E+00   -1.972E-01
